compiler,program,opt,flag_id,sec_flags,compile_cmd,compile_ok,compile_wall_s,compile_user_s,compile_sys_s,compile_max_rss_kb,size_bytes,size_stripped_bytes,relro,canary,nx,pie,fortified,fortifiable,sha256,compile_stderr_tail
rustc,startup,-C opt-level=1,baseline,,rustc --edition 2021 /app/programs/startup.rs -C opt-level=1 -o results_csv/20260719-210130/bin/rustc__startup__C_opt_level_1__baseline,1,0.597,0.065,0.023,90732,4509040,349896,full,no,yes,yes,0,8,d67ca2fdbeb56c44cda19924c1e4e76275449ec1cb2f4cd13b171ffe8c4df8ef,
rustc,startup,-C opt-level=1,stack_protector_none,-Z stack-protector=none,rustc --edition 2021 /app/programs/startup.rs -C opt-level=1 -Z stack-protector=none -o results_csv/20260719-210130/bin/rustc__startup__C_opt_level_1__stack_protector_none,1,0.642,0.047,0.041,91332,4509040,349896,full,no,yes,yes,0,8,d67ca2fdbeb56c44cda19924c1e4e76275449ec1cb2f4cd13b171ffe8c4df8ef,
rustc,startup,-C opt-level=1,stack_protector,-Z stack-protector=basic,rustc --edition 2021 /app/programs/startup.rs -C opt-level=1 -Z stack-protector=basic -o results_csv/20260719-210130/bin/rustc__startup__C_opt_level_1__stack_protector,1,0.648,0.045,0.044,91140,4509040,349896,full,no,yes,yes,0,8,d67ca2fdbeb56c44cda19924c1e4e76275449ec1cb2f4cd13b171ffe8c4df8ef,
rustc,startup,-C opt-level=1,stack_protector_strong,-Z stack-protector=strong,rustc --edition 2021 /app/programs/startup.rs -C opt-level=1 -Z stack-protector=strong -o results_csv/20260719-210130/bin/rustc__startup__C_opt_level_1__stack_protector_strong,1,0.475,0.055,0.033,92408,4509040,349896,full,no,yes,yes,0,8,d67ca2fdbeb56c44cda19924c1e4e76275449ec1cb2f4cd13b171ffe8c4df8ef,
rustc,startup,-C opt-level=1,stack_protector_all,-Z stack-protector=all,rustc --edition 2021 /app/programs/startup.rs -C opt-level=1 -Z stack-protector=all -o results_csv/20260719-210130/bin/rustc__startup__C_opt_level_1__stack_protector_all,1,0.423,0.057,0.034,93260,4509696,350512,full,yes,yes,yes,0,8,edd5acb1e794d504a9a3056ef1c0d8c6a5b55124e99d72deea41d4af063740e2,
rustc,startup,-C opt-level=2,baseline,,rustc --edition 2021 /app/programs/startup.rs -C opt-level=2 -o results_csv/20260719-210130/bin/rustc__startup__C_opt_level_2__baseline,1,0.632,0.059,0.03,91872,4509040,349896,full,no,yes,yes,0,8,d67ca2fdbeb56c44cda19924c1e4e76275449ec1cb2f4cd13b171ffe8c4df8ef,
rustc,startup,-C opt-level=2,stack_protector_none,-Z stack-protector=none,rustc --edition 2021 /app/programs/startup.rs -C opt-level=2 -Z stack-protector=none -o results_csv/20260719-210130/bin/rustc__startup__C_opt_level_2__stack_protector_none,1,0.591,0.055,0.033,91760,4509040,349896,full,no,yes,yes,0,8,d67ca2fdbeb56c44cda19924c1e4e76275449ec1cb2f4cd13b171ffe8c4df8ef,
rustc,startup,-C opt-level=2,stack_protector,-Z stack-protector=basic,rustc --edition 2021 /app/programs/startup.rs -C opt-level=2 -Z stack-protector=basic -o results_csv/20260719-210130/bin/rustc__startup__C_opt_level_2__stack_protector,1,0.606,0.055,0.032,92072,4509040,349896,full,no,yes,yes,0,8,d67ca2fdbeb56c44cda19924c1e4e76275449ec1cb2f4cd13b171ffe8c4df8ef,
rustc,startup,-C opt-level=2,stack_protector_strong,-Z stack-protector=strong,rustc --edition 2021 /app/programs/startup.rs -C opt-level=2 -Z stack-protector=strong -o results_csv/20260719-210130/bin/rustc__startup__C_opt_level_2__stack_protector_strong,1,0.639,0.051,0.038,89424,4509040,349896,full,no,yes,yes,0,8,d67ca2fdbeb56c44cda19924c1e4e76275449ec1cb2f4cd13b171ffe8c4df8ef,
rustc,startup,-C opt-level=2,stack_protector_all,-Z stack-protector=all,rustc --edition 2021 /app/programs/startup.rs -C opt-level=2 -Z stack-protector=all -o results_csv/20260719-210130/bin/rustc__startup__C_opt_level_2__stack_protector_all,1,0.606,0.052,0.038,91728,4509696,350512,full,yes,yes,yes,0,8,edd5acb1e794d504a9a3056ef1c0d8c6a5b55124e99d72deea41d4af063740e2,
