compiler,program,opt,flag_id,sweep,is_warmup,wall_s,user_s,sys_s,max_rss_kb,exit_code,term_signal,output_ok,min_flt,maj_flt,vol_cs,invol_cs,instructions,cycles,branch_misses,cache_misses,energy_pkg_uj,energy_cores_uj,epoch_s,error
rustc,final,-C opt-level=1,stack_protector_none,19,0,0.287058,0.287005,0.0,2176,0,,1,95,0,1,4,990249861,970492585,20003907,5473,3104789,3018059,1784495968,
rustc,final,-C opt-level=1,stack_protector,19,0,0.289706,0.289549,0.0,2160,0,,1,97,0,1,5,990250663,978799427,20003944,7409,4999376,4905322,1784495969,
rustc,final,-C opt-level=1,stack_protector_strong,19,0,0.287067,0.287004,0.0,2140,0,,1,95,0,1,5,990250892,970482153,20003993,5075,3067009,2971978,1784495969,
rustc,final,-C opt-level=1,stack_protector_all,19,0,0.287096,0.287044,0.0,2164,0,,1,98,0,1,4,990251105,970536423,20003847,5613,3473013,3387381,1784495969,
rustc,final,-C opt-level=2,baseline,19,0,0.207748,0.207715,0.0,2148,0,,1,95,0,1,1,900249379,701724080,10003831,4900,2340265,2273981,1784495970,
rustc,final,-C opt-level=2,stack_protector_none,19,0,0.208012,0.203981,0.003999,2168,0,,1,99,0,1,1,900249484,702446574,10003888,6110,2789544,2718987,1784495970,
rustc,final,-C opt-level=2,stack_protector,19,0,0.20741,0.207366,0.0,2168,0,,1,97,0,1,3,900250242,700543178,10004048,4464,2288080,2229364,1784495970,
rustc,final,-C opt-level=2,stack_protector_strong,19,0,0.210306,0.21026,0.0,2176,0,,1,97,0,1,3,900250840,710236448,10003924,5003,2678826,2623956,1784495970,
rustc,final,-C opt-level=2,stack_protector_all,19,0,0.207597,0.207544,0.0,2156,0,,1,95,0,1,4,900250933,701092544,10003739,5438,2335870,2264033,1784495970,
rustc,final,-C opt-level=3,baseline,19,0,0.207768,0.207733,0.0,2172,0,,1,99,0,1,1,900250379,701746037,10003714,5257,2468194,2404412,1784495971,
rustc,final,-C opt-level=3,stack_protector_none,19,0,0.210279,0.21024,0.0,2180,0,,1,97,0,1,1,900249960,710195938,10003909,5359,2832147,2761711,1784495971,
rustc,final,-C opt-level=3,stack_protector,19,0,0.210236,0.206207,0.003965,2068,0,,1,95,0,1,3,900250910,710151377,10003910,4624,2325860,2266107,1784495971,
rustc,final,-C opt-level=3,stack_protector_strong,19,0,0.210279,0.210215,0.0,2064,0,,1,96,0,1,3,900250456,710184631,10003889,5229,2756951,2697320,1784495971,
rustc,final,-C opt-level=3,stack_protector_all,19,0,0.207459,0.20742,0.0,2168,0,,1,97,0,1,2,900250521,700739190,10003708,4593,2308710,2241022,1784495971,
rustc,final,-C opt-level=s,baseline,19,0,0.334998,0.330971,0.003987,2008,0,,1,94,0,1,2,1910249569,1132972465,20084847,5236,3883473,3788381,1784495972,
rustc,final,-C opt-level=s,stack_protector_none,19,0,0.338881,0.338836,0.0,2072,0,,1,96,0,1,3,1910249342,1146117239,20120927,5442,3778250,3657461,1784495972,
rustc,final,-C opt-level=s,stack_protector,19,0,0.471327,0.471273,0.0,2004,0,,1,93,0,1,4,1910253103,1595064917,30220910,5664,5342943,5203417,1784495973,
rustc,final,-C opt-level=s,stack_protector_strong,19,0,0.398756,0.398677,0.0,2160,0,,1,98,0,1,8,1910253009,1348827698,20306776,5422,4650745,4529103,1784495973,
rustc,final,-C opt-level=s,stack_protector_all,19,0,0.510361,0.510296,0.0,2000,0,,1,92,0,1,7,1910250967,1727310416,33317078,5596,6001023,5851181,1784495973,
rustc,final,-C opt-level=z,baseline,19,0,0.38768,0.387606,0.0,2164,0,,1,97,0,1,5,2250253007,1311116171,20004714,9568,6005477,5876938,1784495974,
rustc,final,-C opt-level=z,stack_protector_none,19,0,0.387387,0.387321,0.0,2152,0,,1,96,0,1,7,2250252641,1310513609,20004097,4949,4101613,3978811,1784495974,
rustc,final,-C opt-level=z,stack_protector,19,0,0.484237,0.484182,0.0,2000,0,,1,94,0,1,5,2250253231,1638869235,20004209,5320,5727280,5573411,1784495975,
rustc,final,-C opt-level=z,stack_protector_strong,19,0,0.484572,0.484504,0.0,2156,0,,1,99,0,1,6,2250253663,1639902009,20004147,5765,5844589,5695908,1784495975,
rustc,final,-C opt-level=z,stack_protector_all,19,0,0.39753,0.393511,0.003974,2112,0,,1,94,0,1,3,2250250779,1344960734,20449759,5640,4753895,4630909,1784495976,
rustc,startup,-C opt-level=0,baseline,19,0,0.000738,0.00072,0.0,1988,0,,1,91,0,1,0,249079,388035,3795,3238,10987,10315,1784495976,
rustc,startup,-C opt-level=0,stack_protector_none,19,0,0.000756,0.000738,0.0,2152,0,,1,99,0,1,0,249175,375117,3768,1517,10864,12085,1784495976,
rustc,startup,-C opt-level=0,stack_protector,19,0,0.000728,0.00071,0.0,2008,0,,1,93,0,1,0,250163,370000,3904,1648,11352,9766,1784495976,
rustc,startup,-C opt-level=0,stack_protector_strong,19,0,0.000745,0.0,0.000727,2148,0,,1,96,0,1,0,252452,371964,3950,1336,0,10681,1784495976,
rustc,startup,-C opt-level=0,stack_protector_all,19,0,0.000736,0.000718,0.0,2172,0,,1,99,0,1,0,249881,372008,3792,1405,11841,10742,1784495976,
rustc,startup,-C opt-level=1,baseline,19,0,0.000729,0.000711,0.0,2156,0,,1,95,0,1,0,249341,372796,3914,1247,11474,9400,1784495976,
rustc,startup,-C opt-level=1,stack_protector_none,19,0,0.000729,0.000711,0.0,2060,0,,1,96,0,1,0,249021,370360,3849,1276,11901,10071,1784495976,
rustc,startup,-C opt-level=1,stack_protector,19,0,0.000736,0.000718,0.0,2156,0,,1,97,0,1,0,249337,373549,3850,1387,12146,10254,1784495976,
rustc,startup,-C opt-level=1,stack_protector_strong,19,0,0.000735,0.000717,0.0,2168,0,,1,95,0,1,0,248977,370631,3879,1247,11353,9705,1784495976,
rustc,startup,-C opt-level=1,stack_protector_all,19,0,0.000737,0.000718,0.0,2164,0,,1,97,0,1,0,250285,371113,3866,1326,10681,11169,1784495976,
rustc,startup,-C opt-level=2,baseline,19,0,0.000729,0.000712,0.0,1988,0,,1,95,0,1,0,249047,369511,3762,1258,10131,9583,1784495976,
rustc,startup,-C opt-level=2,stack_protector_none,19,0,0.000729,0.000711,0.0,2168,0,,1,94,0,1,0,249217,370955,3899,1139,11475,10192,1784495976,
rustc,startup,-C opt-level=2,stack_protector,19,0,0.000732,0.000714,0.0,2008,0,,1,98,0,1,0,249403,368261,3736,1307,12817,11780,1784495976,
rustc,startup,-C opt-level=2,stack_protector_strong,19,0,0.00072,0.000702,0.0,2068,0,,1,94,0,1,0,249335,367542,3841,1227,11291,9338,1784495976,
rustc,startup,-C opt-level=2,stack_protector_all,19,0,0.000733,0.000715,0.0,2172,0,,1,96,0,1,0,250723,369272,3856,1359,0,9522,1784495976,
rustc,startup,-C opt-level=3,baseline,19,0,0.00073,0.000712,0.0,2060,0,,1,96,0,1,0,249000,371981,3749,1291,10803,12085,1784495976,
rustc,startup,-C opt-level=3,stack_protector_none,19,0,0.000737,0.000718,0.0,2156,0,,1,95,0,1,0,249363,373031,3770,2049,28320,11963,1784495976,
rustc,startup,-C opt-level=3,stack_protector,19,0,0.000733,0.000715,0.0,2164,0,,1,96,0,1,0,249095,374013,3906,1421,12085,9827,1784495976,
rustc,startup,-C opt-level=3,stack_protector_strong,19,0,0.000724,0.000706,0.0,2064,0,,1,95,0,1,0,249103,367444,3777,1303,11840,10132,1784495976,
rustc,startup,-C opt-level=3,stack_protector_all,19,0,0.000733,0.000716,0.0,2068,0,,1,94,0,1,0,250054,372427,3860,1387,12634,13183,1784495976,
rustc,startup,-C opt-level=s,baseline,19,0,0.000733,0.0,0.000716,2176,0,,1,97,0,1,0,248861,371109,3916,1407,11841,9888,1784495976,
rustc,startup,-C opt-level=s,stack_protector_none,19,0,0.000725,0.000707,0.0,2068,0,,1,94,0,1,0,249001,365802,3816,1229,10682,10010,1784495976,
rustc,startup,-C opt-level=s,stack_protector,19,0,0.000798,0.000747,0.0,1996,0,,1,96,0,1,1,249043,368494,3756,1314,11292,12268,1784495976,
rustc,startup,-C opt-level=s,stack_protector_strong,19,0,0.000731,0.000713,0.0,2164,0,,1,96,0,1,0,249367,369035,3756,1313,10804,9765,1784495976,
rustc,startup,-C opt-level=s,stack_protector_all,19,0,0.000736,0.0,0.000718,2104,0,,1,94,0,1,0,250606,373740,3948,1377,11169,9522,1784495976,
rustc,startup,-C opt-level=z,baseline,19,0,0.00073,0.000711,0.0,2068,0,,1,96,0,1,0,249023,367665,3770,1312,11048,9887,1784495976,
rustc,startup,-C opt-level=z,stack_protector_none,19,0,0.000731,0.000713,0.0,1996,0,,1,95,0,1,0,249309,372359,3820,1191,10743,10437,1784495976,
rustc,startup,-C opt-level=z,stack_protector,19,0,0.000726,0.000708,0.0,2004,0,,1,94,0,1,0,249853,369755,3891,1255,10620,8851,1784495976,
rustc,startup,-C opt-level=z,stack_protector_strong,19,0,0.000744,0.0,0.000727,2176,0,,1,98,0,1,0,249841,371799,3862,1294,10925,10009,1784495976,
rustc,startup,-C opt-level=z,stack_protector_all,19,0,0.000741,0.000723,0.0,2160,0,,1,98,0,1,0,250285,375289,3744,1296,10864,10376,1784495976,
rustc,suma,-C opt-level=0,baseline,20,0,5.238487,5.229792,0.007996,5768,0,,1,1072,0,1,50,19036275553,17744014934,4243,13804629,64313434,62749473,1784495981,
rustc,suma,-C opt-level=0,stack_protector_none,20,0,5.246813,5.246494,0.0,5848,0,,1,560,0,1,47,19036274950,17776879835,4275,13438411,64765337,63209189,1784495986,
rustc,suma,-C opt-level=0,stack_protector,20,0,5.412532,5.412219,0.0,5828,0,,1,1072,0,1,45,21036282411,18335914436,4079,14090793,66774060,65163957,1784495992,
rustc,suma,-C opt-level=0,stack_protector_strong,20,0,5.41104,5.406669,0.003999,5824,0,,1,1071,0,1,54,21036282915,18330299622,4434,14092915,66827404,65228593,1784495997,
rustc,suma,-C opt-level=0,stack_protector_all,20,0,6.092809,6.092426,0.0,5892,0,,1,560,0,1,46,28642293212,20644373468,4290,14000911,77836104,76008594,1784496003,
rustc,suma,-C opt-level=1,baseline,20,0,0.166761,0.16275,0.003969,5756,0,,1,565,0,1,1,1100796747,558909509,4473,83590,1704097,1652766,1784496003,
rustc,suma,-C opt-level=1,stack_protector_none,20,0,0.166111,0.166061,0.0,5776,0,,1,559,0,1,3,1100796848,556833650,4367,47406,1682064,1632137,1784496003,
rustc,suma,-C opt-level=1,stack_protector,20,0,0.167185,0.16715,0.0,5748,0,,1,560,0,1,1,1100794766,560470138,4471,563296,2549127,2492852,1784496004,
rustc,suma,-C opt-level=1,stack_protector_strong,20,0,0.166286,0.162287,0.003958,5720,0,,1,563,0,1,1,1100795176,557487755,4475,106086,1706905,1663875,1784496004,
rustc,suma,-C opt-level=1,stack_protector_all,20,0,0.166651,0.162632,0.003966,5768,0,,1,562,0,1,3,1100795056,558692999,4570,51245,1677486,1636776,1784496004,
rustc,suma,-C opt-level=2,baseline,20,0,0.050612,0.046685,0.00389,5744,0,,1,564,0,1,1,650633424,165478802,4103,12147,614257,608764,1784496004,
rustc,suma,-C opt-level=2,stack_protector_none,20,0,0.050592,0.046667,0.003888,5896,0,,1,563,0,1,1,650633662,165460699,4207,10363,625304,607298,1784496004,
rustc,suma,-C opt-level=2,stack_protector,20,0,0.050718,0.046767,0.003897,5732,0,,1,561,0,1,3,650631731,165752811,4257,26596,642821,625731,1784496004,
rustc,suma,-C opt-level=2,stack_protector_strong,20,0,0.057964,0.057913,0.0,5692,0,,1,563,0,1,2,650631050,190155888,4085,3379267,1410641,1393002,1784496004,
rustc,suma,-C opt-level=2,stack_protector_all,20,0,0.055552,0.055512,0.0,5724,0,,1,560,0,1,1,650631358,181899755,4255,1982787,1402707,1369015,1784496004,
rustc,suma,-C opt-level=3,baseline,20,0,0.050738,0.050698,0.0,5788,0,,1,564,0,1,1,650632581,165777477,4132,22148,645262,630247,1784496004,
rustc,suma,-C opt-level=3,stack_protector_none,20,0,0.050634,0.050582,0.0,5764,0,,1,562,0,1,3,650633181,165489604,4168,12760,637145,620421,1784496004,
rustc,suma,-C opt-level=3,stack_protector,20,0,0.050588,0.050545,0.0,5876,0,,1,563,0,1,2,650631459,165390961,4042,12762,628661,611815,1784496004,
rustc,suma,-C opt-level=3,stack_protector_strong,20,0,0.05069,0.05065,0.0,5884,0,,1,564,0,1,1,650631652,165639824,4153,17590,636839,621275,1784496004,
rustc,suma,-C opt-level=3,stack_protector_all,20,0,0.050644,0.050598,0.0,5856,0,,1,562,0,1,2,650631747,165526661,4253,14726,639707,621886,1784496004,
rustc,suma,-C opt-level=s,baseline,20,0,0.121373,0.117289,0.004044,5756,0,,1,563,0,1,1,1004253689,405211058,4117,352708,1794978,1760005,1784496005,
rustc,suma,-C opt-level=s,stack_protector_none,20,0,0.121306,0.121265,0.0,5760,0,,1,560,0,1,1,1004253597,404874459,4151,287380,1876765,1836604,1784496005,
rustc,suma,-C opt-level=s,stack_protector,20,0,0.093323,0.089386,0.003886,5860,0,,1,560,0,1,3,1004254705,310171447,4203,17409,1006590,984006,1784496005,
rustc,suma,-C opt-level=s,stack_protector_strong,20,0,0.093359,0.089252,0.004056,5888,0,,1,564,0,1,2,1004254263,310292495,4293,32424,1036924,1004331,1784496005,
rustc,suma,-C opt-level=s,stack_protector_all,20,0,0.093336,0.093276,0.0,5896,0,,1,566,0,1,4,1004254435,310140570,4080,22781,1021604,987180,1784496005,
rustc,suma,-C opt-level=z,baseline,20,0,0.120805,0.116874,0.003895,5888,0,,1,563,0,1,1,1205253204,403303989,4199,54977,1571468,1534236,1784496005,
rustc,suma,-C opt-level=z,stack_protector_none,20,0,0.120781,0.116706,0.004024,5892,0,,1,562,0,1,3,1205253193,403247735,4011,46377,1572628,1537166,1784496005,
rustc,suma,-C opt-level=z,stack_protector,20,0,0.087882,0.083847,0.003992,5776,0,,1,561,0,1,2,1205256655,291742892,4018,18936,1036558,999876,1784496005,
rustc,suma,-C opt-level=z,stack_protector_strong,20,0,0.087861,0.087824,0.0,5888,0,,1,564,0,1,1,1205256767,291714607,4225,21137,1029355,1003476,1784496005,
rustc,suma,-C opt-level=z,stack_protector_all,20,0,0.18,0.179957,0.0,5780,0,,1,560,0,1,2,1205254176,603974625,4106,360942,2314447,2262141,1784496006,
rustc,final,-C opt-level=0,baseline,20,0,2.999909,2.995771,0.003999,2116,0,,1,95,0,1,24,12830250891,10166123931,30003909,10315,37115871,36190948,1784496009,
rustc,final,-C opt-level=0,stack_protector_none,20,0,3.002098,3.00188,0.0,2160,0,,1,95,0,1,27,12830250895,10172887291,30004250,14171,38522790,37604091,1784496012,
rustc,final,-C opt-level=0,stack_protector,20,0,2.910778,2.910589,0.0,2048,0,,1,94,0,1,28,13570254898,9863535420,30004108,14140,37808619,36921414,1784496015,
rustc,final,-C opt-level=0,stack_protector_strong,20,0,2.910827,2.90668,0.003998,2072,0,,1,96,0,1,26,13570252367,9864091156,30004172,9998,36477507,35590973,1784496017,
rustc,final,-C opt-level=0,stack_protector_all,20,0,3.490378,3.49015,0.0,2160,0,,1,95,0,1,35,17810252737,11828063886,30004214,17402,45463019,44398446,1784496021,
rustc,final,-C opt-level=1,baseline,20,0,0.289715,0.289651,0.0,2060,0,,1,91,0,1,3,990249636,979540332,20003906,5331,3581717,3491324,1784496021,
rustc,final,-C opt-level=1,stack_protector_none,20,0,0.287079,0.28704,0.0,2072,0,,1,94,0,1,2,990249972,970534892,20003976,5807,3526786,3428458,1784496021,
rustc,final,-C opt-level=1,stack_protector,20,0,0.287034,0.287006,0.0,2156,0,,1,97,0,1,1,990250391,970510452,20003782,4981,3118400,3032341,1784496022,
rustc,final,-C opt-level=1,stack_protector_strong,20,0,0.28922,0.289174,0.0,2068,0,,1,98,0,1,4,990250595,977789077,20004032,5404,3541983,3447929,1784496022,
rustc,final,-C opt-level=1,stack_protector_all,20,0,0.289247,0.285218,0.003961,2176,0,,1,99,0,1,6,990250800,977697315,20003973,5406,3511588,3427909,1784496022,
rustc,final,-C opt-level=2,baseline,20,0,0.209308,0.209274,0.0,2168,0,,1,96,0,1,1,900249332,706993233,10003921,4875,2362787,2303705,1784496023,
rustc,final,-C opt-level=2,stack_protector_none,20,0,0.209282,0.20925,0.0,2076,0,,1,95,0,1,1,900250319,706929601,10003878,5194,2446649,2377069,1784496023,
rustc,final,-C opt-level=2,stack_protector,20,0,0.207396,0.203354,0.003987,2064,0,,1,95,0,1,5,900250730,700461766,10003940,4532,2310297,2251703,1784496023,
rustc,final,-C opt-level=2,stack_protector_strong,20,0,0.207391,0.207349,0.0,2172,0,,1,96,0,1,2,900250567,700491818,10003752,4699,2755181,2698602,1784496023,
rustc,final,-C opt-level=2,stack_protector_all,20,0,0.207743,0.207692,0.0,2152,0,,1,96,0,1,4,900250359,701562828,10004031,5469,2680352,2617181,1784496023,
rustc,final,-C opt-level=3,baseline,20,0,0.209293,0.20926,0.0,2064,0,,1,95,0,1,1,900249842,706975937,10003872,5101,2330988,2272455,1784496024,
rustc,final,-C opt-level=3,stack_protector_none,20,0,0.209297,0.209256,0.0,2172,0,,1,98,0,1,2,900249902,706920847,10003912,4981,2375177,2306147,1784496024,
rustc,final,-C opt-level=3,stack_protector,20,0,0.207377,0.203354,0.003987,2164,0,,1,97,0,1,2,900250533,700466416,10003939,4675,2308893,2240900,1784496024,
rustc,final,-C opt-level=3,stack_protector_strong,20,0,0.207456,0.203426,0.003988,2080,0,,1,92,0,1,2,900250816,700685707,10003849,4878,2739617,2683587,1784496024,
rustc,final,-C opt-level=3,stack_protector_all,20,0,0.207799,0.207665,0.0,2112,0,,1,96,0,1,9,900250603,701269220,10013991,5454,3521414,3455680,1784496024,
rustc,final,-C opt-level=s,baseline,20,0,0.336299,0.33626,0.0,2176,0,,1,97,0,1,1,1910250014,1137299370,20004495,7074,4233510,4128163,1784496025,
rustc,final,-C opt-level=s,stack_protector_none,20,0,0.33652,0.336455,0.0,2056,0,,1,95,0,1,6,1910249955,1138075385,20065889,5319,3982228,3877126,1784496025,
rustc,final,-C opt-level=s,stack_protector,20,0,0.396596,0.396544,0.0,2160,0,,1,98,0,1,5,1910253985,1341688384,20057604,5733,4718433,4593495,1784496026,
rustc,final,-C opt-level=s,stack_protector_strong,20,0,0.394599,0.39456,0.0,2068,0,,1,96,0,1,2,1910253528,1335086391,20004244,5080,4410084,4286549,1784496026,
rustc,final,-C opt-level=s,stack_protector_all,20,0,0.396136,0.39608,0.0,2008,0,,1,95,0,1,6,1910250934,1340165058,20004071,5625,4991687,4862231,1784496026,
rustc,final,-C opt-level=z,baseline,20,0,0.387355,0.387294,0.0,2016,0,,1,93,0,1,3,2250252511,1310558788,20004237,5745,4575672,4461475,1784496027,
rustc,final,-C opt-level=z,stack_protector_none,20,0,0.387383,0.387324,0.0,2168,0,,1,98,0,1,5,2250252192,1310519476,20004053,4984,4139943,4027700,1784496027,
rustc,final,-C opt-level=z,stack_protector,20,0,0.484818,0.480799,0.003973,2152,0,,1,97,0,1,3,2250253149,1640704175,20004252,5461,6317184,6166793,1784496028,
rustc,final,-C opt-level=z,stack_protector_strong,20,0,0.486219,0.486175,0.0,2004,0,,1,95,0,1,3,2250252778,1645628559,20251806,5154,5434678,5290513,1784496028,
rustc,final,-C opt-level=z,stack_protector_all,20,0,0.394275,0.394209,0.0,2064,0,,1,94,0,1,6,2250250839,1333894100,20006384,5199,4756763,4629993,1784496028,
rustc,startup,-C opt-level=0,baseline,20,0,0.000751,0.000733,0.0,2064,0,,1,93,0,1,0,248961,401174,3892,3470,11353,10987,1784496028,
rustc,startup,-C opt-level=0,stack_protector_none,20,0,0.000732,0.000714,0.0,2096,0,,1,94,0,1,0,249278,368289,3768,1596,11414,10131,1784496028,
rustc,startup,-C opt-level=0,stack_protector,20,0,0.000739,0.000721,0.0,2172,0,,1,96,0,1,0,249775,377256,4015,1619,10925,10132,1784496028,
rustc,startup,-C opt-level=0,stack_protector_strong,20,0,0.00074,0.000722,0.0,2168,0,,1,97,0,1,0,252771,376462,3848,1285,11414,10254,1784496028,
rustc,startup,-C opt-level=0,stack_protector_all,20,0,0.000734,0.000717,0.0,2168,0,,1,97,0,1,0,250768,369628,3666,1387,11353,10193,1784496028,
rustc,startup,-C opt-level=1,baseline,20,0,0.00073,0.000712,0.0,2068,0,,1,95,0,1,0,249400,368099,3792,1207,12390,10193,1784496028,
rustc,startup,-C opt-level=1,stack_protector_none,20,0,0.000734,0.000715,0.0,2164,0,,1,94,0,1,0,249061,369036,3896,1474,12329,10865,1784496028,
rustc,startup,-C opt-level=1,stack_protector,20,0,0.00073,0.000712,0.0,2068,0,,1,96,0,1,0,249366,370624,3761,1324,11047,10437,1784496028,
rustc,startup,-C opt-level=1,stack_protector_strong,20,0,0.000733,0.0,0.000715,1992,0,,1,93,0,1,0,249112,365671,3752,1388,14404,9887,1784496028,
rustc,startup,-C opt-level=1,stack_protector_all,20,0,0.000726,0.000709,0.0,2008,0,,1,95,0,1,0,250115,366810,3785,1349,11047,9338,1784496028,
rustc,startup,-C opt-level=2,baseline,20,0,0.000841,0.000749,0.0,2144,0,,1,97,0,1,1,249223,375949,3984,1457,12207,12878,1784496028,
rustc,startup,-C opt-level=2,stack_protector_none,20,0,0.00072,0.000702,0.0,1976,0,,1,94,0,1,0,249677,368241,3836,1272,11780,10071,1784496028,
rustc,startup,-C opt-level=2,stack_protector,20,0,0.000727,0.0,0.000709,2172,0,,1,94,0,1,0,249016,367741,3897,1245,11292,9826,1784496028,
rustc,startup,-C opt-level=2,stack_protector_strong,20,0,0.000729,0.000711,0.0,2136,0,,1,96,0,1,0,248918,370504,3819,1282,11352,9522,1784496028,
rustc,startup,-C opt-level=2,stack_protector_all,20,0,0.000801,0.000747,0.0,2168,0,,1,97,0,1,1,250341,372369,3735,1298,12085,12756,1784496028,
rustc,startup,-C opt-level=3,baseline,20,0,0.000729,0.000711,0.0,1992,0,,1,94,0,1,0,248884,371755,3828,1270,0,9827,1784496028,
rustc,startup,-C opt-level=3,stack_protector_none,20,0,0.000726,0.0,0.000709,1988,0,,1,92,0,1,0,249036,365678,3691,1079,10681,10437,1784496028,
rustc,startup,-C opt-level=3,stack_protector,20,0,0.000731,0.000713,0.0,2172,0,,1,96,0,1,0,249090,371233,3804,1219,11109,9521,1784496028,
rustc,startup,-C opt-level=3,stack_protector_strong,20,0,0.00074,0.000721,0.0,2116,0,,1,93,0,1,0,249598,376505,3885,2250,13611,19165,1784496029,
rustc,startup,-C opt-level=3,stack_protector_all,20,0,0.000735,0.000716,0.0,2080,0,,1,95,0,1,0,250336,383825,3947,2327,17884,9034,1784496029,
rustc,startup,-C opt-level=s,baseline,20,0,0.000723,0.000705,0.0,2060,0,,1,94,0,1,0,248943,364526,3645,1558,10925,9644,1784496029,
rustc,startup,-C opt-level=s,stack_protector_none,20,0,0.000731,0.000714,0.0,2060,0,,1,96,0,1,0,249745,368944,3697,1526,12635,10193,1784496029,
rustc,startup,-C opt-level=s,stack_protector,20,0,0.000731,0.000713,0.0,2064,0,,1,94,0,1,0,248759,368103,3803,1396,11902,10009,1784496029,
rustc,startup,-C opt-level=s,stack_protector_strong,20,0,0.000727,0.000709,0.0,2060,0,,1,94,0,1,0,249192,370534,3953,1349,11902,9521,1784496029,
rustc,startup,-C opt-level=s,stack_protector_all,20,0,0.000739,0.000721,0.0,2156,0,,1,98,0,1,0,249836,376339,3902,1199,10926,9521,1784496029,
rustc,startup,-C opt-level=z,baseline,20,0,0.000734,0.000716,0.0,2156,0,,1,97,0,1,0,248508,373039,3898,1463,11353,10254,1784496029,
rustc,startup,-C opt-level=z,stack_protector_none,20,0,0.000738,0.00072,0.0,2160,0,,1,98,0,1,0,249101,373488,3810,1284,10925,10376,1784496029,
rustc,startup,-C opt-level=z,stack_protector,20,0,0.000739,0.000721,0.0,2112,0,,1,95,0,1,0,249988,373971,3901,1214,11230,10132,1784496029,
rustc,startup,-C opt-level=z,stack_protector_strong,20,0,0.000739,0.000721,0.0,2152,0,,1,97,0,1,0,249948,372306,3889,1502,14160,11597,1784496029,
rustc,startup,-C opt-level=z,stack_protector_all,20,0,0.000734,0.000716,0.0,2160,0,,1,97,0,1,0,249804,371381,3852,1386,12939,14160,1784496029,
rustc,suma,-C opt-level=0,baseline,21,0,5.247251,5.246651,0.0,5892,0,,1,562,0,1,50,19036275409,17777183582,4213,13100110,64448504,62883567,1784496034,
rustc,suma,-C opt-level=0,stack_protector_none,21,0,5.24262,5.23829,0.003998,5884,0,,1,563,0,1,46,19036275477,17762287611,4167,13934071,64918169,63363058,1784496039,
rustc,suma,-C opt-level=0,stack_protector,21,0,5.421245,5.412938,0.008001,5976,0,,1,1073,0,1,44,21036282486,18365320163,4388,13216492,66714490,65107133,1784496044,
rustc,suma,-C opt-level=0,stack_protector_strong,21,0,5.3939,5.393596,0.0,5904,0,,1,563,0,1,43,21036282030,18275269781,4373,13610280,67330761,65729812,1784496050,
rustc,suma,-C opt-level=0,stack_protector_all,21,0,6.048542,6.042899,0.003999,5880,0,,1,560,0,1,55,28642293517,20489639684,4393,14293846,77234544,75441823,1784496056,
rustc,suma,-C opt-level=1,baseline,21,0,0.167012,0.162997,0.003975,5684,0,,1,559,0,1,1,1100796658,559868828,4234,288152,2154780,2106684,1784496056,
rustc,suma,-C opt-level=1,stack_protector_none,21,0,0.166768,0.162748,0.003969,5884,0,,1,563,0,1,2,1100796509,559056966,4187,137748,1713130,1661800,1784496056,
rustc,suma,-C opt-level=1,stack_protector,21,0,0.166138,0.162129,0.003954,5856,0,,1,564,0,1,4,1100794703,556927247,4405,33807,1670773,1612240,1784496056,
rustc,suma,-C opt-level=1,stack_protector_strong,21,0,0.166392,0.166331,0.0,5860,0,,1,562,0,1,4,1100794991,557759493,4433,215159,1750667,1705379,1784496057,
rustc,suma,-C opt-level=1,stack_protector_all,21,0,0.166297,0.1623,0.003958,5724,0,,1,560,0,1,1,1100795463,557528121,4297,118044,1761104,1720210,1784496057,
rustc,suma,-C opt-level=2,baseline,21,0,0.050961,0.050917,0.0,5652,0,,1,563,0,1,1,650632836,166485262,4243,43432,897092,879393,1784496057,
rustc,suma,-C opt-level=2,stack_protector_none,21,0,0.050709,0.046771,0.003897,5896,0,,1,563,0,1,1,650632953,165816205,4037,39909,626158,608397,1784496057,
rustc,suma,-C opt-level=2,stack_protector,21,0,0.050738,0.050691,0.0,5824,0,,1,563,0,1,2,650631351,165838118,4172,30389,640745,624205,1784496057,
rustc,suma,-C opt-level=2,stack_protector_strong,21,0,0.050709,0.050644,0.0,5752,0,,1,561,0,1,1,650631091,165765538,4195,29246,634764,618162,1784496057,
rustc,suma,-C opt-level=2,stack_protector_all,21,0,0.051353,0.047351,0.003945,5756,0,,1,560,0,1,2,650631546,167685641,4214,136452,1068417,1056272,1784496057,
rustc,suma,-C opt-level=3,baseline,21,0,0.050649,0.046707,0.003892,5708,0,,1,561,0,1,3,650633194,165584908,4105,15106,630187,624754,1784496057,
rustc,suma,-C opt-level=3,stack_protector_none,21,0,0.050735,0.050694,0.0,5840,0,,1,566,0,1,1,650633425,165809361,4167,29134,631773,614988,1784496057,
rustc,suma,-C opt-level=3,stack_protector,21,0,0.050913,0.046961,0.003913,5816,0,,1,564,0,1,1,650631423,166408315,4028,67960,656248,641478,1784496057,
rustc,suma,-C opt-level=3,stack_protector_strong,21,0,0.050787,0.04684,0.003903,5768,0,,1,559,0,1,2,650631131,165912886,4270,42751,642943,627928,1784496057,
rustc,suma,-C opt-level=3,stack_protector_all,21,0,0.050639,0.050601,0.0,5704,0,,1,562,0,1,1,650631669,165589948,4239,29225,628844,613341,1784496057,
