compiler,program,opt,flag_id,sweep,is_warmup,wall_s,user_s,sys_s,max_rss_kb,exit_code,term_signal,output_ok,epoch_s
g++,final,-O0,asan,9,0,0.411409,0.399349,0.01194,9852,0,,1,1783531341
g++,final,-O0,ubsan,9,0,0.110601,0.110493,0.0,4056,0,,1,1783531341
g++,final,-O1,baseline,9,0,0.089286,0.089206,0.0,1684,0,,1,1783531341
g++,final,-O1,pie,9,0,0.089358,0.085385,0.003881,1468,0,,1,1783531341
g++,final,-O1,no_pie,9,0,0.098277,0.098201,0.0,1588,0,,1,1783531341
g++,final,-O1,fortify1,9,0,0.081114,0.081035,0.0,1608,0,,1,1783531341
g++,final,-O1,fortify2,9,0,0.073367,0.073296,0.0,1516,0,,1,1783531341
g++,final,-O1,fortify_off,9,0,0.089473,0.08939,0.0,1464,0,,1,1783531341
g++,final,-O1,noexecstack,9,0,0.089398,0.089321,0.0,1648,0,,1,1783531342
g++,final,-O1,execstack,9,0,0.089426,0.085463,0.003884,1640,0,,1,1783531342
g++,final,-O1,relro_full,9,0,0.089666,0.089589,0.0,1536,0,,1,1783531342
g++,final,-O1,no_stack_protector,9,0,0.089302,0.089219,0.0,1568,0,,1,1783531342
g++,final,-O1,stack_protector,9,0,0.089485,0.089405,0.0,1572,0,,1,1783531342
g++,final,-O1,stack_protector_strong,9,0,0.089259,0.089183,0.0,1628,0,,1,1783531342
g++,final,-O1,stack_protector_all,9,0,0.089233,0.08916,0.0,1604,0,,1,1783531342
g++,final,-O1,no_plt,9,0,0.097693,0.09761,0.0,1672,0,,1,1783531342
g++,final,-O1,asan,9,0,0.421801,0.40583,0.01586,9884,0,,1,1783531343
g++,final,-O1,ubsan,9,0,0.093858,0.093742,0.0,3884,0,,1,1783531343
g++,final,-O2,baseline,9,0,0.089232,0.089133,0.0,1564,0,,1,1783531343
g++,final,-O2,pie,9,0,0.089423,0.089345,0.0,1672,0,,1,1783531343
g++,final,-O2,no_pie,9,0,0.089261,0.085296,0.003877,1568,0,,1,1783531343
g++,final,-O2,fortify1,9,0,0.068315,0.068222,0.0,1676,0,,1,1783531343
g++,final,-O2,fortify2,9,0,0.068255,0.068169,0.0,1648,0,,1,1783531343
g++,final,-O2,fortify_off,9,0,0.089387,0.089313,0.0,1568,0,,1,1783531343
g++,final,-O2,noexecstack,9,0,0.089265,0.089186,0.0,1644,0,,1,1783531343
g++,final,-O2,execstack,9,0,0.11013,0.110052,0.0,1464,0,,1,1783531343
g++,final,-O2,relro_full,9,0,0.10175,0.10166,0.0,1464,0,,1,1783531344
g++,final,-O2,no_stack_protector,9,0,0.089562,0.089478,0.0,1516,0,,1,1783531344
g++,final,-O2,stack_protector,9,0,0.091737,0.091666,0.0,1680,0,,1,1783531344
g++,final,-O2,stack_protector_strong,9,0,0.092075,0.092001,0.0,1676,0,,1,1783531344
g++,final,-O2,stack_protector_all,9,0,0.091636,0.091557,0.0,1460,0,,1,1783531344
g++,final,-O2,no_plt,9,0,0.08757,0.087486,0.0,1460,0,,1,1783531344
g++,final,-O2,asan,9,0,0.418025,0.406026,0.011901,11664,0,,1,1783531344
g++,final,-O2,ubsan,9,0,0.093068,0.092952,0.0,3936,0,,1,1783531344
g++,final,-O3,baseline,9,0,0.089494,0.089417,0.0,1676,0,,1,1783531345
g++,final,-O3,pie,9,0,0.089722,0.089633,0.0,1516,0,,1,1783531345
g++,final,-O3,no_pie,9,0,0.089367,0.089282,0.0,1468,0,,1,1783531345
g++,final,-O3,fortify1,9,0,0.068735,0.068664,0.0,1672,0,,1,1783531345
g++,final,-O3,fortify2,9,0,0.067441,0.067367,0.0,1564,0,,1,1783531345
g++,final,-O3,fortify_off,9,0,0.089461,0.089371,0.0,1568,0,,1,1783531345
g++,final,-O3,noexecstack,9,0,0.089286,0.089189,0.0,1648,0,,1,1783531345
g++,final,-O3,execstack,9,0,0.089627,0.089535,0.0,1572,0,,1,1783531345
g++,final,-O3,relro_full,9,0,0.089275,0.089199,0.0,1644,0,,1,1783531345
g++,final,-O3,no_stack_protector,9,0,0.092479,0.08855,0.00385,1564,0,,1,1783531345
g++,final,-O3,stack_protector,9,0,0.092332,0.092248,0.0,1468,0,,1,1783531345
g++,final,-O3,stack_protector_strong,9,0,0.091145,0.091067,0.0,1608,0,,1,1783531346
g++,final,-O3,stack_protector_all,9,0,0.092629,0.092548,0.0,1528,0,,1,1783531346
g++,final,-O3,no_plt,9,0,0.089747,0.089672,0.0,1508,0,,1,1783531346
g++,final,-O3,asan,9,0,0.419408,0.41529,0.004018,9800,0,,1,1783531346
g++,final,-O3,ubsan,9,0,0.092632,0.08481,0.00771,3920,0,,1,1783531346
g++,final,-Os,baseline,9,0,0.089276,0.089193,0.0,1676,0,,1,1783531346
g++,final,-Os,pie,9,0,0.089493,0.089417,0.0,1668,0,,1,1783531346
g++,final,-Os,no_pie,9,0,0.089656,0.089567,0.0,1464,0,,1,1783531347
g++,final,-Os,fortify1,9,0,0.089541,0.089469,0.0,1632,0,,1,1783531347
g++,final,-Os,fortify2,9,0,0.063655,0.063571,0.0,1464,0,,1,1783531347
g++,final,-Os,fortify_off,9,0,0.089377,0.085414,0.003882,1568,0,,1,1783531347
g++,final,-Os,noexecstack,9,0,0.089325,0.089246,0.0,1568,0,,1,1783531347
g++,final,-Os,execstack,9,0,0.089227,0.089158,0.0,1512,0,,1,1783531347
g++,final,-Os,relro_full,9,0,0.089402,0.089313,0.0,1680,0,,1,1783531347
g++,final,-Os,no_stack_protector,9,0,0.089455,0.089361,0.0,1604,0,,1,1783531347
g++,final,-Os,stack_protector,9,0,0.09558,0.095506,0.0,1604,0,,1,1783531347
g++,final,-Os,stack_protector_strong,9,0,0.089465,0.085502,0.003886,1532,0,,1,1783531347
g++,final,-Os,stack_protector_all,9,0,0.095444,0.095356,0.0,1568,0,,1,1783531347
g++,final,-Os,no_plt,9,0,0.089318,0.089245,0.0,1624,0,,1,1783531347
g++,final,-Os,asan,9,0,0.407128,0.398996,0.008032,11716,0,,1,1783531348
g++,final,-Os,ubsan,9,0,0.096538,0.096436,0.0,3972,0,,1,1783531348
clang++,suma,-O0,baseline,9,0,0.861453,0.853341,0.007975,6940,0,,1,1783531349
clang++,suma,-O0,pie,9,0,0.829084,0.828949,0.0,6832,0,,1,1783531350
clang++,suma,-O0,no_pie,9,0,0.821866,0.821755,0.0,6788,0,,1,1783531351
clang++,suma,-O0,fortify1,9,0,0.828089,0.82397,0.003999,6832,0,,1,1783531351
clang++,suma,-O0,fortify2,9,0,0.825623,0.825523,0.0,6900,0,,1,1783531352
clang++,suma,-O0,fortify_off,9,0,0.82713,0.827001,0.0,6964,0,,1,1783531353
clang++,suma,-O0,noexecstack,9,0,0.855061,0.854922,0.0,6812,0,,1,1783531354
clang++,suma,-O0,execstack,9,0,0.829414,0.829287,0.0,6848,0,,1,1783531355
clang++,suma,-O0,relro_full,9,0,0.830947,0.830816,0.0,6964,0,,1,1783531356
clang++,suma,-O0,no_stack_protector,9,0,0.831693,0.831598,0.0,6788,0,,1,1783531356
clang++,suma,-O0,stack_protector,9,0,0.831941,0.827811,0.003999,6956,0,,1,1783531357
clang++,suma,-O0,stack_protector_strong,9,0,0.824183,0.824072,0.0,6856,0,,1,1783531358
clang++,suma,-O0,stack_protector_all,9,0,1.129711,1.129568,0.0,6920,0,,1,1783531359
clang++,suma,-O0,no_plt,9,0,0.821776,0.821668,0.0,7012,0,,1,1783531360
clang++,suma,-O0,asan,9,0,1.34615,1.329935,0.015987,20560,0,,1,1783531361
clang++,suma,-O0,ubsan,9,0,3.46789,3.463652,0.003999,7376,0,,1,1783531365
clang++,suma,-O0,msan,9,0,6.325261,6.316757,0.008,15916,0,,1,1783531371
clang++,suma,-O0,safe_stack,9,0,0.898138,0.897997,0.0,6920,0,,1,1783531372
clang++,suma,-O0,lto,9,0,0.828879,0.828757,0.0,6764,0,,1,1783531373
clang++,suma,-O1,baseline,9,0,0.121768,0.11777,0.003925,6892,0,,1,1783531373
clang++,suma,-O1,pie,9,0,0.121434,0.117422,0.003914,6932,0,,1,1783531373
clang++,suma,-O1,no_pie,9,0,0.08234,0.08222,0.0,7008,0,,1,1783531373
clang++,suma,-O1,fortify1,9,0,0.121533,0.121439,0.0,6892,0,,1,1783531373
clang++,suma,-O1,fortify2,9,0,0.081729,0.081643,0.0,6856,0,,1,1783531373
clang++,suma,-O1,fortify_off,9,0,0.121588,0.121499,0.0,6908,0,,1,1783531373
clang++,suma,-O1,noexecstack,9,0,0.122086,0.121996,0.0,6940,0,,1,1783531374
clang++,suma,-O1,execstack,9,0,0.121714,0.1177,0.003923,6884,0,,1,1783531374
clang++,suma,-O1,relro_full,9,0,0.128958,0.128877,0.0,6904,0,,1,1783531374
clang++,suma,-O1,no_stack_protector,9,0,0.127231,0.123149,0.003972,6900,0,,1,1783531374
clang++,suma,-O1,stack_protector,9,0,0.1218,0.12171,0.0,6880,0,,1,1783531374
clang++,suma,-O1,stack_protector_strong,9,0,0.122102,0.122027,0.0,6900,0,,1,1783531374
clang++,suma,-O1,stack_protector_all,9,0,0.121441,0.117426,0.003914,6856,0,,1,1783531374
clang++,suma,-O1,no_plt,9,0,0.08161,0.081526,0.0,6788,0,,1,1783531374
clang++,suma,-O1,asan,9,0,0.156476,0.152322,0.004037,14240,0,,1,1783531375
clang++,suma,-O1,ubsan,9,0,0.242457,0.23836,0.003972,7404,0,,1,1783531375
clang++,suma,-O1,msan,9,0,0.228496,0.224264,0.004004,14332,0,,1,1783531375
clang++,suma,-O1,safe_stack,9,0,0.121838,0.117799,0.003926,7044,0,,1,1783531375
clang++,suma,-O1,lto,9,0,0.12202,0.117865,0.004064,6780,0,,1,1783531375
clang++,suma,-O2,baseline,9,0,0.055287,0.051266,0.003943,6792,0,,1,1783531375
clang++,suma,-O2,pie,9,0,0.055547,0.055466,0.0,6908,0,,1,1783531375
clang++,suma,-O2,no_pie,9,0,0.045632,0.045543,0.0,6936,0,,1,1783531375
clang++,suma,-O2,fortify1,9,0,0.057374,0.057287,0.0,6980,0,,1,1783531376
clang++,suma,-O2,fortify2,9,0,0.045983,0.045898,0.0,6888,0,,1,1783531376
clang++,suma,-O2,fortify_off,9,0,0.055642,0.051587,0.003968,6884,0,,1,1783531376
clang++,suma,-O2,noexecstack,9,0,0.055472,0.055377,0.0,6904,0,,1,1783531376
clang++,suma,-O2,execstack,9,0,0.055422,0.051385,0.003952,6856,0,,1,1783531376
clang++,suma,-O2,relro_full,9,0,0.055228,0.051207,0.003939,7008,0,,1,1783531376
clang++,suma,-O2,no_stack_protector,9,0,0.05533,0.051298,0.003946,6916,0,,1,1783531376
clang++,suma,-O2,stack_protector,9,0,0.055651,0.055569,0.0,6892,0,,1,1783531376
clang++,suma,-O2,stack_protector_strong,9,0,0.05516,0.05508,0.0,6776,0,,1,1783531376
clang++,suma,-O2,stack_protector_all,9,0,0.055622,0.055535,0.0,6784,0,,1,1783531376
clang++,suma,-O2,no_plt,9,0,0.045762,0.045683,0.0,6784,0,,1,1783531376
clang++,suma,-O2,asan,9,0,0.155335,0.143148,0.01202,18392,0,,1,1783531376
clang++,suma,-O2,ubsan,9,0,0.241151,0.240994,0.0,7300,0,,1,1783531376
clang++,suma,-O2,msan,9,0,0.120549,0.116288,0.004009,14164,0,,1,1783531377
clang++,suma,-O2,safe_stack,9,0,0.055695,0.051642,0.003972,6908,0,,1,1783531377
clang++,suma,-O2,lto,9,0,0.055546,0.055452,0.0,6880,0,,1,1783531377
clang++,suma,-O3,baseline,9,0,0.055241,0.051217,0.003939,6896,0,,1,1783531377
clang++,suma,-O3,pie,9,0,0.055454,0.051416,0.003955,6916,0,,1,1783531377
clang++,suma,-O3,no_pie,9,0,0.045875,0.041976,0.003816,7012,0,,1,1783531377
clang++,suma,-O3,fortify1,9,0,0.05558,0.055493,0.0,6832,0,,1,1783531377
clang++,suma,-O3,fortify2,9,0,0.045619,0.045535,0.0,6952,0,,1,1783531377
clang++,suma,-O3,fortify_off,9,0,0.055441,0.055349,0.0,6900,0,,1,1783531377
clang++,suma,-O3,noexecstack,9,0,0.055171,0.051139,0.003933,6808,0,,1,1783531377
clang++,suma,-O3,execstack,9,0,0.055616,0.05552,0.0,6828,0,,1,1783531377
clang++,suma,-O3,relro_full,9,0,0.05528,0.055192,0.0,6780,0,,1,1783531377
clang++,suma,-O3,no_stack_protector,9,0,0.055479,0.05539,0.0,6888,0,,1,1783531377
clang++,suma,-O3,stack_protector,9,0,0.055512,0.051466,0.003958,6780,0,,1,1783531377
clang++,suma,-O3,stack_protector_strong,9,0,0.055541,0.051492,0.00396,6832,0,,1,1783531377
clang++,suma,-O3,stack_protector_all,9,0,0.055942,0.055855,0.0,6900,0,,1,1783531377
clang++,suma,-O3,no_plt,9,0,0.04559,0.045499,0.0,6932,0,,1,1783531377
clang++,suma,-O3,asan,9,0,0.154832,0.135823,0.018908,14276,0,,1,1783531378
clang++,suma,-O3,ubsan,9,0,0.358907,0.358785,0.0,7144,0,,1,1783531378
clang++,suma,-O3,msan,9,0,0.118998,0.106906,0.011878,15984,0,,1,1783531378
clang++,suma,-O3,safe_stack,9,0,0.055898,0.055808,0.0,6988,0,,1,1783531378
clang++,suma,-O3,lto,9,0,0.055377,0.055303,0.0,6844,0,,1,1783531378
clang++,suma,-Ofast,baseline,9,0,0.055309,0.055218,0.0,6880,0,,1,1783531378
clang++,suma,-Ofast,pie,9,0,0.055823,0.055713,0.0,6836,0,,1,1783531378
clang++,suma,-Ofast,no_pie,9,0,0.046596,0.042627,0.003875,6916,0,,1,1783531378
clang++,suma,-Ofast,fortify1,9,0,0.057745,0.053537,0.004118,6980,0,,1,1783531378
clang++,suma,-Ofast,fortify2,9,0,0.04564,0.045557,0.0,6832,0,,1,1783531378
clang++,suma,-Ofast,fortify_off,9,0,0.055874,0.055769,0.0,6796,0,,1,1783531379
clang++,suma,-Ofast,noexecstack,9,0,0.05545,0.055358,0.0,6888,0,,1,1783531379
clang++,suma,-Ofast,execstack,9,0,0.055988,0.055906,0.0,6888,0,,1,1783531379
clang++,suma,-Ofast,relro_full,9,0,0.055493,0.055387,0.0,6908,0,,1,1783531379
clang++,suma,-Ofast,no_stack_protector,9,0,0.057217,0.057132,0.0,6992,0,,1,1783531379
clang++,suma,-Ofast,stack_protector,9,0,0.055802,0.051744,0.00398,6832,0,,1,1783531379
clang++,suma,-Ofast,stack_protector_strong,9,0,0.055444,0.055359,0.0,6856,0,,1,1783531379
clang++,suma,-Ofast,stack_protector_all,9,0,0.077888,0.077698,0.0,6856,0,,1,1783531379
clang++,suma,-Ofast,no_plt,9,0,0.046251,0.046141,0.0,6788,0,,1,1783531379
clang++,suma,-Ofast,asan,9,0,0.149587,0.137344,0.012104,14352,0,,1,1783531379
clang++,suma,-Ofast,ubsan,9,0,0.359489,0.359364,0.0,7144,0,,1,1783531380
clang++,suma,-Ofast,msan,9,0,0.121381,0.117246,0.003908,15612,0,,1,1783531380
clang++,suma,-Ofast,safe_stack,9,0,0.055908,0.055811,0.0,6912,0,,1,1783531380
clang++,suma,-Ofast,lto,9,0,0.05516,0.055077,0.0,6936,0,,1,1783531380
clang++,suma,-Os,baseline,9,0,0.066829,0.062813,0.003925,6780,0,,1,1783531380
clang++,suma,-Os,pie,9,0,0.067017,0.06299,0.003936,6792,0,,1,1783531380
clang++,suma,-Os,no_pie,9,0,0.120956,0.116838,0.004028,6784,0,,1,1783531380
clang++,suma,-Os,fortify1,9,0,0.062501,0.062411,0.0,6936,0,,1,1783531380
clang++,suma,-Os,fortify2,9,0,0.091514,0.091435,0.0,6924,0,,1,1783531380
clang++,suma,-Os,fortify_off,9,0,0.062462,0.062374,0.0,6812,0,,1,1783531380
clang++,suma,-Os,noexecstack,9,0,0.062432,0.062339,0.0,6892,0,,1,1783531380
clang++,suma,-Os,execstack,9,0,0.062495,0.058495,0.003899,6900,0,,1,1783531380
clang++,suma,-Os,relro_full,9,0,0.062723,0.058727,0.003915,6852,0,,1,1783531380
clang++,suma,-Os,no_stack_protector,9,0,0.063006,0.062919,0.0,6900,0,,1,1783531380
clang++,suma,-Os,stack_protector,9,0,0.063041,0.062926,0.0,6788,0,,1,1783531381
clang++,suma,-Os,stack_protector_strong,9,0,0.062488,0.062393,0.0,6912,0,,1,1783531381
clang++,suma,-Os,stack_protector_all,9,0,0.063607,0.059544,0.003969,6892,0,,1,1783531381
clang++,suma,-Os,no_plt,9,0,0.091526,0.087452,0.003975,7004,0,,1,1783531381
clang++,suma,-Os,asan,9,0,0.147882,0.135374,0.01241,14320,0,,1,1783531381
clang++,suma,-Os,ubsan,9,0,0.776277,0.77611,0.0,7284,0,,1,1783531382
clang++,suma,-Os,msan,9,0,0.165747,0.157441,0.008073,14252,0,,1,1783531382
clang++,suma,-Os,safe_stack,9,0,0.062795,0.062708,0.0,6880,0,,1,1783531382
clang++,suma,-Os,lto,9,0,0.062509,0.062426,0.0,6888,0,,1,1783531382
clang++,suma,-Oz,baseline,9,0,0.088436,0.088349,0.0,6980,0,,1,1783531382
clang++,suma,-Oz,pie,9,0,0.087408,0.08336,0.003969,6832,0,,1,1783531382
clang++,suma,-Oz,no_pie,9,0,0.088331,0.084231,0.004011,6904,0,,1,1783531382
clang++,suma,-Oz,fortify1,9,0,0.087168,0.087072,0.0,6800,0,,1,1783531382
clang++,suma,-Oz,fortify2,9,0,0.087556,0.083499,0.003976,6884,0,,1,1783531382
clang++,suma,-Oz,fortify_off,9,0,0.090029,0.089936,0.0,6992,0,,1,1783531383
clang++,suma,-Oz,noexecstack,9,0,0.08731,0.083258,0.003964,6816,0,,1,1783531383
clang++,suma,-Oz,execstack,9,0,0.087381,0.083332,0.003968,7008,0,,1,1783531383
clang++,suma,-Oz,relro_full,9,0,0.087263,0.087186,0.0,6924,0,,1,1783531383
clang++,suma,-Oz,no_stack_protector,9,0,0.088514,0.088435,0.0,6956,0,,1,1783531383
clang++,suma,-Oz,stack_protector,9,0,0.08718,0.087099,0.0,6832,0,,1,1783531383
clang++,suma,-Oz,stack_protector_strong,9,0,0.180272,0.180165,0.0,6920,0,,1,1783531383
clang++,suma,-Oz,stack_protector_all,9,0,0.181365,0.177322,0.00394,6960,0,,1,1783531383
clang++,suma,-Oz,no_plt,9,0,0.087343,0.087256,0.0,6880,0,,1,1783531383
clang++,suma,-Oz,asan,9,0,0.171668,0.159471,0.012041,16244,0,,1,1783531384
clang++,suma,-Oz,ubsan,9,0,0.746986,0.746838,0.0,7212,0,,1,1783531384
clang++,suma,-Oz,msan,9,0,0.31642,0.316178,0.0,14228,0,,1,1783531385
clang++,suma,-Oz,safe_stack,9,0,0.087373,0.087269,0.0,6884,0,,1,1783531385
clang++,suma,-Oz,lto,9,0,0.181036,0.180956,0.0,6808,0,,1,1783531385
clang++,final,-O0,baseline,9,0,0.097258,0.097167,0.0,3832,0,,1,1783531385
clang++,final,-O0,pie,9,0,0.096533,0.096443,0.0,3876,0,,1,1783531385
clang++,final,-O0,no_pie,9,0,0.097148,0.097053,0.0,3756,0,,1,1783531385
clang++,final,-O0,fortify1,9,0,0.096332,0.096249,0.0,3768,0,,1,1783531385
clang++,final,-O0,fortify2,9,0,0.09632,0.096242,0.0,3744,0,,1,1783531385
clang++,final,-O0,fortify_off,9,0,0.096359,0.09226,0.004011,3884,0,,1,1783531386
clang++,final,-O0,noexecstack,9,0,0.096603,0.096527,0.0,3808,0,,1,1783531386
clang++,final,-O0,execstack,9,0,0.098154,0.098067,0.0,3660,0,,1,1783531386
clang++,final,-O0,relro_full,9,0,0.099188,0.099094,0.0,3752,0,,1,1783531386
clang++,final,-O0,no_stack_protector,9,0,0.096445,0.096369,0.0,3792,0,,1,1783531386
clang++,final,-O0,stack_protector,9,0,0.099631,0.095574,0.003982,3752,0,,1,1783531386
clang++,final,-O0,stack_protector_strong,9,0,0.096986,0.096906,0.0,3808,0,,1,1783531386
clang++,final,-O0,stack_protector_all,9,0,0.100002,0.09992,0.0,3752,0,,1,1783531386
clang++,final,-O0,no_plt,9,0,0.096118,0.092033,0.004001,3812,0,,1,1783531386
clang++,final,-O0,asan,9,0,0.373591,0.365428,0.008057,7912,0,,1,1783531387
clang++,final,-O0,ubsan,9,0,0.108632,0.108505,0.0,4132,0,,1,1783531387
clang++,final,-O0,msan,9,0,0.589284,0.58512,0.004007,8692,0,,1,1783531387
clang++,final,-O0,safe_stack,9,0,0.098981,0.0989,0.0,3840,0,,1,1783531387
clang++,final,-O0,lto,9,0,0.096399,0.096316,0.0,3812,0,,1,1783531388
clang++,final,-O1,baseline,9,0,0.092666,0.092584,0.0,3676,0,,1,1783531388
clang++,final,-O1,pie,9,0,0.090148,0.090056,0.0,3752,0,,1,1783531388
clang++,final,-O1,no_pie,9,0,0.090067,0.089986,0.0,3676,0,,1,1783531388
clang++,final,-O1,fortify1,9,0,0.064446,0.064362,0.0,3808,0,,1,1783531388
clang++,final,-O1,fortify2,9,0,0.063986,0.063913,0.0,3804,0,,1,1783531388
clang++,final,-O1,fortify_off,9,0,0.089849,0.089772,0.0,3732,0,,1,1783531388
clang++,final,-O1,noexecstack,9,0,0.09376,0.093679,0.0,3760,0,,1,1783531388
clang++,final,-O1,execstack,9,0,0.089913,0.08983,0.0,3764,0,,1,1783531388
clang++,final,-O1,relro_full,9,0,0.089899,0.089808,0.0,3756,0,,1,1783531388
clang++,final,-O1,no_stack_protector,9,0,0.09012,0.09004,0.0,3812,0,,1,1783531388
clang++,final,-O1,stack_protector,9,0,0.089919,0.089829,0.0,3808,0,,1,1783531389
clang++,final,-O1,stack_protector_strong,9,0,0.090108,0.086105,0.003913,3680,0,,1,1783531389
clang++,final,-O1,stack_protector_all,9,0,0.093391,0.089417,0.003887,3732,0,,1,1783531389
clang++,final,-O1,no_plt,9,0,0.088231,0.088153,0.0,3888,0,,1,1783531389
clang++,final,-O1,asan,9,0,0.396285,0.388168,0.007944,14936,0,,1,1783531389
clang++,final,-O1,ubsan,9,0,0.090373,0.090269,0.0,6320,0,,1,1783531389
clang++,final,-O1,msan,9,0,0.55882,0.554707,0.00399,8712,0,,1,1783531390
clang++,final,-O1,safe_stack,9,0,0.090291,0.086278,0.003921,3824,0,,1,1783531390
clang++,final,-O1,lto,9,0,0.090007,0.089925,0.0,3828,0,,1,1783531390
clang++,final,-O2,baseline,9,0,0.090133,0.090053,0.0,3804,0,,1,1783531390
clang++,final,-O2,pie,9,0,0.090263,0.090195,0.0,3816,0,,1,1783531390
clang++,final,-O2,no_pie,9,0,0.090039,0.086049,0.003911,3804,0,,1,1783531390
clang++,final,-O2,fortify1,9,0,0.06338,0.0633,0.0,3828,0,,1,1783531390
clang++,final,-O2,fortify2,9,0,0.064057,0.063984,0.0,3952,0,,1,1783531390
clang++,final,-O2,fortify_off,9,0,0.089932,0.085952,0.003906,3876,0,,1,1783531391
clang++,final,-O2,noexecstack,9,0,0.09006,0.08996,0.0,3824,0,,1,1783531391
clang++,final,-O2,execstack,9,0,0.090581,0.090491,0.0,3860,0,,1,1783531391
clang++,final,-O2,relro_full,9,0,0.089956,0.089869,0.0,3812,0,,1,1783531391
clang++,final,-O2,no_stack_protector,9,0,0.090167,0.090093,0.0,3748,0,,1,1783531391
clang++,final,-O2,stack_protector,9,0,0.089998,0.089913,0.0,3808,0,,1,1783531391
clang++,final,-O2,stack_protector_strong,9,0,0.090062,0.089978,0.0,3748,0,,1,1783531391
clang++,final,-O2,stack_protector_all,9,0,0.091075,0.090972,0.0,3816,0,,1,1783531391
clang++,final,-O2,no_plt,9,0,0.089907,0.089822,0.0,3740,0,,1,1783531391
clang++,final,-O2,asan,9,0,0.36879,0.36065,0.008041,9912,0,,1,1783531392
clang++,final,-O2,ubsan,9,0,0.092716,0.092607,0.0,4208,0,,1,1783531392
clang++,final,-O2,msan,9,0,0.554992,0.55084,0.00402,10732,0,,1,1783531392
clang++,final,-O2,safe_stack,9,0,0.090049,0.089961,0.0,3840,0,,1,1783531392
clang++,final,-O2,lto,9,0,0.093654,0.089668,0.003898,3796,0,,1,1783531392
clang++,final,-O3,baseline,9,0,0.093585,0.093496,0.0,3808,0,,1,1783531393
clang++,final,-O3,pie,9,0,0.093249,0.093172,0.0,3808,0,,1,1783531393
clang++,final,-O3,no_pie,9,0,0.089977,0.08989,0.0,3764,0,,1,1783531393
clang++,final,-O3,fortify1,9,0,0.064161,0.06408,0.0,3676,0,,1,1783531393
clang++,final,-O3,fortify2,9,0,0.063354,0.063273,0.0,3952,0,,1,1783531393
clang++,final,-O3,fortify_off,9,0,0.093588,0.093505,0.0,3748,0,,1,1783531393
clang++,final,-O3,noexecstack,9,0,0.093555,0.093462,0.0,3672,0,,1,1783531393
clang++,final,-O3,execstack,9,0,0.091963,0.087874,0.003994,3876,0,,1,1783531393
clang++,final,-O3,relro_full,9,0,0.089932,0.089852,0.0,3748,0,,1,1783531393
clang++,final,-O3,no_stack_protector,9,0,0.089913,0.08983,0.0,3828,0,,1,1783531393
clang++,final,-O3,stack_protector,9,0,0.089987,0.089909,0.0,3736,0,,1,1783531393
clang++,final,-O3,stack_protector_strong,9,0,0.089993,0.0899,0.0,3876,0,,1,1783531394
clang++,final,-O3,stack_protector_all,9,0,0.093065,0.092984,0.0,3808,0,,1,1783531394
clang++,final,-O3,no_plt,9,0,0.08826,0.088179,0.0,3732,0,,1,1783531394
clang++,final,-O3,asan,9,0,0.360946,0.348772,0.012062,7772,0,,1,1783531394
clang++,final,-O3,ubsan,9,0,0.108967,0.10885,0.0,6048,0,,1,1783531394
clang++,final,-O3,msan,9,0,0.56749,0.563223,0.004023,8464,0,,1,1783531395
clang++,final,-O3,safe_stack,9,0,0.090116,0.09003,0.0,3704,0,,1,1783531395
clang++,final,-O3,lto,9,0,0.089933,0.085955,0.003907,3876,0,,1,1783531395
clang++,final,-Ofast,baseline,9,0,0.090426,0.090336,0.0,3808,0,,1,1783531395
clang++,final,-Ofast,pie,9,0,0.090046,0.086043,0.003911,3804,0,,1,1783531395
clang++,final,-Ofast,no_pie,9,0,0.093422,0.093319,0.0,3828,0,,1,1783531395
clang++,final,-Ofast,fortify1,9,0,0.07799,0.074017,0.003895,3752,0,,1,1783531395
clang++,final,-Ofast,fortify2,9,0,0.078655,0.07858,0.0,3748,0,,1,1783531395
clang++,final,-Ofast,fortify_off,9,0,0.089912,0.085931,0.003905,3804,0,,1,1783531395
clang++,final,-Ofast,noexecstack,9,0,0.093041,0.092953,0.0,3856,0,,1,1783531396
clang++,final,-Ofast,execstack,9,0,0.090272,0.086271,0.003921,3880,0,,1,1783531396
clang++,final,-Ofast,relro_full,9,0,0.090489,0.090411,0.0,3876,0,,1,1783531396
clang++,final,-Ofast,no_stack_protector,9,0,0.090145,0.086144,0.003915,3808,0,,1,1783531396
clang++,final,-Ofast,stack_protector,9,0,0.090033,0.08995,0.0,3752,0,,1,1783531396
clang++,final,-Ofast,stack_protector_strong,9,0,0.090314,0.09024,0.0,3768,0,,1,1783531396
clang++,final,-Ofast,stack_protector_all,9,0,0.090298,0.090215,0.0,3736,0,,1,1783531396
clang++,final,-Ofast,no_plt,9,0,0.088587,0.088505,0.0,3808,0,,1,1783531396
clang++,final,-Ofast,asan,9,0,0.358471,0.342179,0.016125,12988,0,,1,1783531397
clang++,final,-Ofast,ubsan,9,0,0.090385,0.090283,0.0,4136,0,,1,1783531397
clang++,final,-Ofast,msan,9,0,0.554157,0.550034,0.003985,8488,0,,1,1783531397
clang++,final,-Ofast,safe_stack,9,0,0.091449,0.091357,0.0,3840,0,,1,1783531397
clang++,final,-Ofast,lto,9,0,0.093138,0.093062,0.0,3808,0,,1,1783531397
clang++,final,-Os,baseline,9,0,0.090131,0.090052,0.0,3876,0,,1,1783531397
